order_id,order_date,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,total_amount,year,month,month_name,day_of_week,quarter,week_of_year,is_weekend,season,order_size
178,2023-05-14,424,User_424,Bangalore,Gold,375,Hotel Delights Multicuisine,,,1402.18,2023,5,May,Sunday,2,19,True,Spring,Extra Large
179,2023-09-07,1437,User_1437,Hyderabad,Gold,91,Annapurna Mess Non-Veg,Italian,4.8,703.69,2023,9,September,Thursday,3,36,False,Fall,Large
180,2023-05-19,816,User_816,Chennai,Regular,399,Swagath Cafe Multicuisine,,,1289.82,2023,5,May,Friday,2,20,False,Spring,Extra Large
181,2023-04-20,1090,User_1090,Pune,Regular,136,Hotel Cafe South Indian,Indian,3.6,1437.19,2023,4,April,Thursday,2,16,False,Spring,Extra Large
182,2023-02-09,131,User_131,Chennai,Gold,123,Grand Restaurant Non-Veg,Chinese,4.2,1470.97,2023,2,February,Thursday,1,6,False,Winter,Extra Large
183,2023-06-26,724,User_724,Hyderabad,Regular,489,Swagath Foods Punjabi,,,561.65,2023,6,June,Monday,2,26,False,Summer,Medium
184,2023-03-09,1945,User_1945,Pune,Regular,391,Sri Biryani Family Restaurant,,,518.58,2023,3,March,Thursday,1,10,False,Spring,Medium
185,2023-08-13,1722,User_1722,Hyderabad,Gold,54,Ruchi Tiffins Multicuisine,Italian,4.9,105.4,2023,8,August,Sunday,3,32,True,Summer,Small
186,2023-05-31,2704,User_2704,Pune,Gold,285,Ruchi Eatery North Indian,,,1028.25,2023,5,May,Wednesday,2,22,False,Spring,Extra Large
187,2023-06-22,2805,User_2805,Bangalore,Regular,116,Grand Cafe Punjabi,Chinese,4.2,803.92,2023,6,June,Thursday,2,25,False,Summer,Large
188,2023-06-30,2666,User_2666,Chennai,Gold,277,Swagath Restaurant North Indian,,,558.85,2023,6,June,Friday,2,26,False,Summer,Medium
189,2023-09-02,574,User_574,Chennai,Regular,442,Sai Eatery Andhra,,,805.04,2023,9,September,Saturday,3,35,True,Fall,Large
190,2023-03-13,1542,User_1542,Bangalore,Regular,237,Grand Restaurant South Indian,Italian,4.5,501.58,2023,3,March,Monday,1,11,False,Spring,Medium
191,2023-05-05,2482,User_2482,Chennai,Regular,116,Grand Cafe Punjabi,Chinese,4.2,1340.73,2023,5,May,Friday,2,18,False,Spring,Extra Large
192,2023-04-24,345,User_345,Chennai,Gold,76,Amma Kitchen Punjabi,Italian,4.7,862.55,2023,4,April,Monday,2,17,False,Spring,Large
193,2023-01-20,2405,User_2405,Bangalore,Regular,126,Spice Tiffins North Indian,Italian,4.5,261.66,2023,1,January,Friday,1,3,False,Winter,Small
194,2023-07-17,914,User_914,Bangalore,Regular,183,Taste of Biryani Non-Veg,Chinese,3.7,401.42,2023,7,July,Monday,3,29,False,Summer,Medium
195,2023-02-12,1258,User_1258,Pune,Regular,58,Sai Biryani Multicuisine,Indian,4.4,1179.75,2023,2,February,Sunday,1,6,True,Winter,Extra Large
196,2023-07-25,789,User_789,Pune,Regular,254,Ruchi Dhaba Chinese,Indian,4.7,967.6,2023,7,July,Tuesday,3,30,False,Summer,Extra Large
197,2023-03-03,996,User_996,Chennai,Gold,58,Sai Biryani Multicuisine,Indian,4.4,619.68,2023,3,March,Friday,1,9,False,Spring,Large
198,2023-04-05,767,User_767,Hyderabad,Gold,243,Grand Tiffins South Indian,Chinese,4.8,1389.57,2023,4,April,Wednesday,2,14,False,Spring,Extra Large
199,2023-10-06,2543,User_2543,Pune,Regular,94,Taste of Eatery Andhra,Chinese,4.5,844.75,2023,10,October,Friday,4,40,False,Fall,Large
200,2023-02-08,2619,User_2619,Bangalore,Regular,263,Grand Curry House Andhra,Indian,4.4,258.38,2023,2,February,Wednesday,1,6,False,Winter,Small
201,2023-05-20,1782,User_1782,Hyderabad,Gold,49,Amma Curry House Punjabi,Italian,4.0,375.74,2023,5,May,Saturday,2,20,True,Spring,Medium
202,2023-02-25,1347,User_1347,Chennai,Gold,43,Sai Cafe North Indian,Chinese,4.9,1169.6,2023,2,February,Saturday,1,8,True,Winter,Extra Large
203,2023-01-30,482,User_482,Hyderabad,Regular,376,Amma Cafe Non-Veg,,,986.26,2023,1,January,Monday,1,5,False,Winter,Extra Large
204,2023-10-23,2094,User_2094,Hyderabad,Gold,364,Sri Foods Non-Veg,,,1164.27,2023,10,October,Monday,4,43,False,Fall,Extra Large
205,2023-12-25,1380,User_1380,Hyderabad,Regular,54,Ruchi Tiffins Multicuisine,Italian,4.9,121.12,2023,12,December,Monday,4,52,False,Winter,Small
206,2023-12-17,253,User_253,Chennai,Regular,308,Annapurna Biryani Family Restaurant,,,200.98,2023,12,December,Sunday,4,50,True,Winter,Small
207,2023-02-23,2453,User_2453,Pune,Regular,218,Sai Foods Pure Veg,Indian,4.1,1441.98,2023,2,February,Thursday,1,8,False,Winter,Extra Large
208,2023-03-02,1642,User_1642,Bangalore,Gold,352,Hotel Kitchen Multicuisine,,,1250.84,2023,3,March,Thursday,1,9,False,Spring,Extra Large
209,2023-02-01,761,User_761,Pune,Regular,232,New Dhaba Family Restaurant,Mexican,4.0,353.88,2023,2,February,Wednesday,1,5,False,Winter,Medium
210,2023-05-02,1816,User_1816,Pune,Regular,458,Swagath Mess Pure Veg,,,169.2,2023,5,May,Tuesday,2,18,False,Spring,Small
211,2023-12-26,1209,User_1209,Bangalore,Gold,437,Swagath Tiffins Chinese,,,484.58,2023,12,December,Tuesday,4,52,False,Winter,Medium
212,2023-11-10,2339,User_2339,Pune,Regular,20,Hotel Cafe Punjabi,Indian,3.7,390.16,2023,11,November,Friday,4,45,False,Fall,Medium
213,2023-05-24,2626,User_2626,Bangalore,Gold,374,Annapurna Curry House Multicuisine,,,701.52,2023,5,May,Wednesday,2,21,False,Spring,Large
214,2023-12-29,66,User_66,Chennai,Gold,365,Udupi Kitchen Multicuisine,,,1229.36,2023,12,December,Friday,4,52,False,Winter,Extra Large
215,2023-07-24,1087,User_1087,Pune,Regular,446,Annapurna Cafe Andhra,,,334.56,2023,7,July,Monday,3,30,False,Summer,Medium
216,2023-04-08,105,User_105,Hyderabad,Gold,106,Spice Foods Non-Veg,Indian,4.8,455.32,2023,4,April,Saturday,2,14,True,Spring,Medium
217,2023-02-20,1846,User_1846,Chennai,Regular,376,Amma Cafe Non-Veg,,,538.3,2023,2,February,Monday,1,8,False,Winter,Medium
218,2023-03-14,327,User_327,Hyderabad,Regular,138,Classic Mess Punjabi,Indian,4.8,825.18,2023,3,March,Tuesday,1,11,False,Spring,Large
219,2023-02-03,430,User_430,Hyderabad,Gold,125,Sai Foods Family Restaurant,Chinese,4.3,883.67,2023,2,February,Friday,1,5,False,Winter,Large
220,2023-12-17,1154,User_1154,Bangalore,Regular,132,Spice Tiffins Chinese,Indian,3.7,394.85,2023,12,December,Sunday,4,50,True,Winter,Medium
221,2023-04-17,2922,User_2922,Chennai,Gold,338,Grand Kitchen Non-Veg,,,616.19,2023,4,April,Monday,2,16,False,Spring,Large
222,2023-05-18,1884,User_1884,Chennai,Regular,459,Sai Delights Non-Veg,,,572.97,2023,5,May,Thursday,2,20,False,Spring,Medium
223,2023-04-10,1118,User_1118,Pune,Gold,407,Grand Cafe Chinese,,,1477.26,2023,4,April,Monday,2,15,False,Spring,Extra Large
224,2023-04-14,370,User_370,Bangalore,Gold,277,Swagath Restaurant North Indian,,,1130.13,2023,4,April,Friday,2,15,False,Spring,Extra Large
225,2023-07-28,2992,User_2992,Bangalore,Regular,47,Ruchi Cafe Punjabi,Indian,3.4,491.77,2023,7,July,Friday,3,30,False,Summer,Medium
226,2023-03-25,2341,User_2341,Bangalore,Regular,100,Spice Delights Family Restaurant,Indian,3.3,307.03,2023,3,March,Saturday,1,12,True,Spring,Medium
227,2023-03-01,77,User_77,Pune,Regular,466,Sai Cafe South Indian,,,361.97,2023,3,March,Wednesday,1,9,False,Spring,Medium
228,2023-02-06,2302,User_2302,Chennai,Regular,196,Hotel Curry House Chinese,Italian,5.0,618.25,2023,2,February,Monday,1,6,False,Winter,Large
229,2023-12-13,760,User_760,Chennai,Regular,351,Spice Dhaba Non-Veg,,,672.94,2023,12,December,Wednesday,4,50,False,Winter,Large
230,2023-01-24,2064,User_2064,Hyderabad,Regular,186,Darbar Restaurant North Indian,Indian,4.3,1406.25,2023,1,January,Tuesday,1,4,False,Winter,Extra Large
231,2023-01-09,399,User_399,Bangalore,Regular,280,Taste of Dhaba Andhra,,,272.23,2023,1,January,Monday,1,2,False,Winter,Small
232,2023-03-11,196,User_196,Hyderabad,Gold,419,Darbar Delights Andhra,,,744.13,2023,3,March,Saturday,1,10,True,Spring,Large
233,2023-08-23,2278,User_2278,Bangalore,Gold,492,Swagath Kitchen North Indian,,,661.75,2023,8,August,Wednesday,3,34,False,Summer,Large
234,2023-02-08,2342,User_2342,Pune,Regular,62,Spice Delights Andhra,Indian,3.1,724.11,2023,2,February,Wednesday,1,6,False,Winter,Large
235,2023-06-23,629,User_629,Bangalore,Gold,2,Royal Delights South Indian,Indian,4.1,144.79,2023,6,June,Friday,2,25,False,Summer,Small
236,2023-05-15,1298,User_1298,Chennai,Gold,349,Taste of Eatery Punjabi,,,735.33,2023,5,May,Monday,2,20,False,Spring,Large
237,2023-09-02,991,User_991,Pune,Regular,329,Spice Tiffins Pure Veg,,,379.94,2023,9,September,Saturday,3,35,True,Fall,Medium
238,2023-09-30,1695,User_1695,Bangalore,Gold,140,Royal Tiffins Punjabi,Italian,3.3,745.99,2023,9,September,Saturday,3,39,True,Fall,Large
239,2023-12-28,2165,User_2165,Chennai,Gold,272,New Dhaba Pure Veg,Indian,4.8,572.94,2023,12,December,Thursday,4,52,False,Winter,Medium
240,2023-12-20,1879,User_1879,Hyderabad,Gold,97,Annapurna Delights Andhra,Mexican,3.7,1296.96,2023,12,December,Wednesday,4,51,False,Winter,Extra Large
241,2023-09-19,2067,User_2067,Chennai,Gold,438,Grand Biryani Pure Veg,,,1339.09,2023,9,September,Tuesday,3,38,False,Fall,Extra Large
242,2023-03-16,2160,User_2160,Chennai,Regular,198,Annapurna Tiffins North Indian,Mexican,4.1,809.35,2023,3,March,Thursday,1,11,False,Spring,Large
243,2023-09-19,690,User_690,Hyderabad,Gold,17,Udupi Delights Non-Veg,Indian,4.6,1139.5,2023,9,September,Tuesday,3,38,False,Fall,Extra Large
244,2023-07-10,323,User_323,Bangalore,Regular,55,Darbar Restaurant Multicuisine,Indian,3.5,506.36,2023,7,July,Monday,3,28,False,Summer,Medium
245,2023-04-07,1067,User_1067,Bangalore,Regular,470,Darbar Foods Multicuisine,,,793.48,2023,4,April,Friday,2,14,False,Spring,Large
246,2023-08-09,2438,User_2438,Pune,Gold,339,Annapurna Eatery South Indian,,,212.5,2023,8,August,Wednesday,3,32,False,Summer,Small
247,2023-06-25,170,User_170,Hyderabad,Gold,315,Swagath Curry House Chinese,,,662.32,2023,6,June,Sunday,2,25,True,Summer,Large
248,2023-10-02,958,User_958,Chennai,Gold,6,Ruchi Restaurant South Indian,Chinese,4.8,931.29,2023,10,October,Monday,4,40,False,Fall,Extra Large
249,2023-09-30,478,User_478,Pune,Regular,438,Grand Biryani Pure Veg,,,238.03,2023,9,September,Saturday,3,39,True,Fall,Small
250,2023-06-05,2143,User_2143,Hyderabad,Regular,406,Spice Foods Non-Veg,,,1067.0,2023,6,June,Monday,2,23,False,Summer,Extra Large
251,2023-02-10,2575,User_2575,Hyderabad,Regular,250,Sai Foods Non-Veg,Mexican,3.4,248.07,2023,2,February,Friday,1,6,False,Winter,Small
252,2023-03-25,677,User_677,Chennai,Gold,396,Taste of Delights Non-Veg,,,1032.04,2023,3,March,Saturday,1,12,True,Spring,Extra Large
253,2023-10-15,344,User_344,Chennai,Gold,316,Darbar Tiffins Andhra,,,1117.08,2023,10,October,Sunday,4,41,True,Fall,Extra Large
254,2023-04-15,2588,User_2588,Hyderabad,Regular,270,Taste of Biryani North Indian,Mexican,3.8,793.84,2023,4,April,Saturday,2,15,True,Spring,Large
255,2023-12-10,2125,User_2125,Pune,Gold,279,Sri Tiffins Andhra,,,655.05,2023,12,December,Sunday,4,49,True,Winter,Large
256,2023-05-14,1220,User_1220,Hyderabad,Regular,205,Sri Mess North Indian,Italian,4.2,212.44,2023,5,May,Sunday,2,19,True,Spring,Small
257,2023-06-17,943,User_943,Chennai,Regular,396,Taste of Delights Non-Veg,,,965.63,2023,6,June,Saturday,2,24,True,Summer,Extra Large
258,2023-06-27,968,User_968,Bangalore,Regular,481,Sai Restaurant Non-Veg,,,1159.83,2023,6,June,Tuesday,2,26,False,Summer,Extra Large
259,2023-12-06,775,User_775,Chennai,Regular,315,Swagath Curry House Chinese,,,1152.68,2023,12,December,Wednesday,4,49,False,Winter,Extra Large
260,2023-08-10,2482,User_2482,Chennai,Regular,70,Swagath Delights Punjabi,Chinese,4.7,314.23,2023,8,August,Thursday,3,32,False,Summer,Medium
261,2023-02-25,1680,User_1680,Pune,Regular,187,Royal Kitchen North Indian,Chinese,3.8,369.43,2023,2,February,Saturday,1,8,True,Winter,Medium
262,2023-04-17,1130,User_1130,Chennai,Gold,188,Swagath Mess Multicuisine,Chinese,4.6,256.62,2023,4,April,Monday,2,16,False,Spring,Small
263,2023-06-15,1026,User_1026,Chennai,Gold,247,Hotel Mess Punjabi,Mexican,3.2,335.79,2023,6,June,Thursday,2,24,False,Summer,Medium
264,2023-07-28,597,User_597,Hyderabad,Regular,106,Spice Foods Non-Veg,Indian,4.8,141.92,2023,7,July,Friday,3,30,False,Summer,Small
265,2023-08-28,803,User_803,Hyderabad,Regular,152,Hotel Curry House Punjabi,Indian,4.8,1424.31,2023,8,August,Monday,3,35,False,Summer,Extra Large
266,2023-05-26,2519,User_2519,Chennai,Gold,60,Grand Restaurant North Indian,Mexican,3.6,523.34,2023,5,May,Friday,2,21,False,Spring,Medium
267,2023-05-15,956,User_956,Chennai,Gold,357,Grand Mess Punjabi,,,980.0,2023,5,May,Monday,2,20,False,Spring,Extra Large
268,2023-01-28,1484,User_1484,Chennai,Gold,496,Swagath Eatery Multicuisine,,,403.36,2023,1,January,Saturday,1,4,True,Winter,Medium
269,2023-07-20,1691,User_1691,Pune,Gold,339,Annapurna Eatery South Indian,,,1300.3,2023,7,July,Thursday,3,29,False,Summer,Extra Large
270,2023-10-09,427,User_427,Pune,Gold,332,Classic Delights Family Restaurant,,,1198.77,2023,10,October,Monday,4,41,False,Fall,Extra Large
271,2023-01-29,565,User_565,Bangalore,Regular,284,Ruchi Foods Multicuisine,,,798.3,2023,1,January,Sunday,1,4,True,Winter,Large
272,2023-06-27,1489,User_1489,Bangalore,Regular,331,Spice Biryani Non-Veg,,,1120.81,2023,6,June,Tuesday,2,26,False,Summer,Extra Large
273,2023-04-14,2316,User_2316,Hyderabad,Regular,135,Amma Eatery Non-Veg,Indian,3.7,527.2,2023,4,April,Friday,2,15,False,Spring,Medium
274,2023-06-11,679,User_679,Chennai,Regular,170,Spice Tiffins Family Restaurant,Mexican,4.4,803.59,2023,6,June,Sunday,2,23,True,Summer,Large
275,2023-03-18,1754,User_1754,Chennai,Gold,256,Sri Curry House Andhra,Italian,3.1,301.25,2023,3,March,Saturday,1,11,True,Spring,Medium
276,2023-11-28,2191,User_2191,Pune,Gold,125,Sai Foods Family Restaurant,Chinese,4.3,269.2,2023,11,November,Tuesday,4,48,False,Fall,Small
277,2023-09-25,2403,User_2403,Pune,Gold,282,Hotel Curry House Chinese,,,205.98,2023,9,September,Monday,3,39,False,Fall,Small
278,2023-12-21,2124,User_2124,Hyderabad,Gold,343,Sai Cafe Andhra,,,1388.57,2023,12,December,Thursday,4,51,False,Winter,Extra Large
279,2023-12-01,1505,User_1505,Pune,Gold,493,Darbar Restaurant Multicuisine,,,916.46,2023,12,December,Friday,4,48,False,Winter,Extra Large
280,2023-05-05,443,User_443,Hyderabad,Regular,263,Grand Curry House Andhra,Indian,4.4,1032.33,2023,5,May,Friday,2,18,False,Spring,Extra Large
281,2023-05-13,349,User_349,Bangalore,Regular,271,Hotel Curry House North Indian,Chinese,3.8,850.33,2023,5,May,Saturday,2,19,True,Spring,Large
282,2023-12-05,2071,User_2071,Hyderabad,Regular,224,Darbar Kitchen Non-Veg,Chinese,4.8,742.69,2023,12,December,Tuesday,4,49,False,Winter,Large
283,2023-10-26,55,User_55,Bangalore,Regular,175,Sai Biryani Non-Veg,Chinese,4.1,1434.2,2023,10,October,Thursday,4,43,False,Fall,Extra Large
284,2023-03-18,1174,User_1174,Pune,Regular,366,Swagath Mess Chinese,,,951.22,2023,3,March,Saturday,1,11,True,Spring,Extra Large
285,2023-03-24,764,User_764,Hyderabad,Regular,365,Udupi Kitchen Multicuisine,,,571.04,2023,3,March,Friday,1,12,False,Spring,Medium
286,2023-08-08,1446,User_1446,Pune,Regular,81,Darbar Mess Chinese,Chinese,3.2,711.18,2023,8,August,Tuesday,3,32,False,Summer,Large
287,2023-09-26,4,User_4,Bangalore,Regular,449,Sai Restaurant South Indian,,,1010.1,2023,9,September,Tuesday,3,39,False,Fall,Extra Large
288,2023-07-22,2098,User_2098,Bangalore,Regular,442,Sai Eatery Andhra,,,560.28,2023,7,July,Saturday,3,29,True,Summer,Medium
289,2023-01-04,186,User_186,Chennai,Regular,163,Spice Delights Multicuisine,Italian,4.2,219.4,2023,1,January,Wednesday,1,1,False,Winter,Small
290,2023-08-15,1213,User_1213,Pune,Regular,163,Spice Delights Multicuisine,Italian,4.2,258.46,2023,8,August,Tuesday,3,33,False,Summer,Small
291,2023-01-10,936,User_936,Pune,Gold,147,Amma Cafe South Indian,Italian,3.2,534.05,2023,1,January,Tuesday,1,2,False,Winter,Medium
292,2023-08-08,2160,User_2160,Chennai,Regular,200,Annapurna Restaurant Pure Veg,Chinese,3.9,248.1,2023,8,August,Tuesday,3,32,False,Summer,Small
293,2023-10-02,1646,User_1646,Bangalore,Gold,119,Spice Restaurant Non-Veg,Chinese,3.7,1190.26,2023,10,October,Monday,4,40,False,Fall,Extra Large
294,2023-07-23,537,User_537,Bangalore,Regular,483,Darbar Restaurant Family Restaurant,,,549.97,2023,7,July,Sunday,3,29,True,Summer,Medium
295,2023-03-09,595,User_595,Chennai,Regular,206,Swagath Biryani Non-Veg,Mexican,3.2,391.4,2023,3,March,Thursday,1,10,False,Spring,Medium
296,2023-01-15,2928,User_2928,Pune,Gold,147,Amma Cafe South Indian,Italian,3.2,1035.36,2023,1,January,Sunday,1,2,True,Winter,Extra Large
297,2023-11-11,2594,User_2594,Pune,Regular,301,Classic Tiffins North Indian,,,300.6,2023,11,November,Saturday,4,45,True,Fall,Medium
298,2023-05-31,1305,User_1305,Chennai,Regular,85,Royal Kitchen South Indian,Mexican,4.4,824.92,2023,5,May,Wednesday,2,22,False,Spring,Large
299,2023-03-06,1628,User_1628,Hyderabad,Gold,197,Sri Curry House North Indian,Mexican,4.7,504.65,2023,3,March,Monday,1,10,False,Spring,Medium
300,2023-02-25,2694,User_2694,Bangalore,Regular,204,Udupi Dhaba Non-Veg,Mexican,4.7,1307.89,2023,2,February,Saturday,1,8,True,Winter,Extra Large
301,2023-05-01,1164,User_1164,Bangalore,Regular,202,Swagath Foods Chinese,Indian,4.7,1020.89,2023,5,May,Monday,2,18,False,Spring,Extra Large
302,2023-02-21,2118,User_2118,Chennai,Regular,234,Swagath Kitchen North Indian,Chinese,3.7,690.95,2023,2,February,Tuesday,1,8,False,Winter,Large
303,2023-03-16,1395,User_1395,Hyderabad,Gold,111,Ruchi Dhaba Chinese,Mexican,4.2,121.39,2023,3,March,Thursday,1,11,False,Spring,Small
304,2023-02-05,2401,User_2401,Bangalore,Gold,432,Hotel Eatery Pure Veg,,,993.25,2023,2,February,Sunday,1,5,True,Winter,Extra Large
305,2023-09-12,1262,User_1262,Pune,Gold,329,Spice Tiffins Pure Veg,,,1462.67,2023,9,September,Tuesday,3,37,False,Fall,Extra Large
306,2023-08-28,2233,User_2233,Hyderabad,Regular,18,Annapurna Kitchen Family Restaurant,Italian,4.5,772.47,2023,8,August,Monday,3,35,False,Summer,Large
307,2023-10-18,1150,User_1150,Bangalore,Gold,497,Hotel Delights South Indian,,,345.66,2023,10,October,Wednesday,4,42,False,Fall,Medium
308,2023-05-22,757,User_757,Pune,Gold,438,Grand Biryani Pure Veg,,,1204.97,2023,5,May,Monday,2,21,False,Spring,Extra Large
309,2023-10-30,1344,User_1344,Hyderabad,Gold,76,Amma Kitchen Punjabi,Italian,4.7,1494.0,2023,10,October,Monday,4,44,False,Fall,Extra Large
310,2023-11-22,1402,User_1402,Pune,Regular,113,Darbar Biryani Pure Veg,Chinese,5.0,365.5,2023,11,November,Wednesday,4,47,False,Fall,Medium
311,2023-01-13,832,User_832,Chennai,Regular,103,Darbar Restaurant North Indian,Mexican,4.9,919.29,2023,1,January,Friday,1,2,False,Winter,Extra Large
312,2023-11-08,1921,User_1921,Pune,Gold,242,Classic Dhaba Punjabi,Mexican,4.0,1026.01,2023,11,November,Wednesday,4,45,False,Fall,Extra Large
313,2023-02-04,2183,User_2183,Hyderabad,Gold,333,Amma Mess Multicuisine,,,348.63,2023,2,February,Saturday,1,5,True,Winter,Medium
314,2023-07-25,2177,User_2177,Hyderabad,Regular,410,Darbar Mess Pure Veg,,,865.98,2023,7,July,Tuesday,3,30,False,Summer,Large
315,2023-02-28,2474,User_2474,Chennai,Gold,32,Udupi Eatery North Indian,Italian,3.2,245.73,2023,2,February,Tuesday,1,9,False,Winter,Small
316,2023-07-25,2280,User_2280,Bangalore,Regular,251,Grand Curry House Andhra,Chinese,3.9,319.08,2023,7,July,Tuesday,3,30,False,Summer,Medium
317,2023-10-31,322,User_322,Pune,Regular,143,Classic Cafe Punjabi,Chinese,4.0,262.36,2023,10,October,Tuesday,4,44,False,Fall,Small
318,2023-10-04,1739,User_1739,Pune,Regular,303,Swagath Foods Andhra,,,1443.73,2023,10,October,Wednesday,4,40,False,Fall,Extra Large
319,2023-12-12,694,User_694,Bangalore,Gold,83,Darbar Mess Pure Veg,Chinese,3.5,420.56,2023,12,December,Tuesday,4,50,False,Winter,Medium
320,2023-05-02,2555,User_2555,Bangalore,Regular,262,Hotel Cafe Punjabi,Chinese,4.9,1431.39,2023,5,May,Tuesday,2,18,False,Spring,Extra Large
321,2023-12-11,2023,User_2023,Bangalore,Regular,134,New Tiffins Non-Veg,Mexican,4.3,1239.1,2023,12,December,Monday,4,50,False,Winter,Extra Large
322,2023-04-04,1690,User_1690,Hyderabad,Gold,208,New Curry House South Indian,Mexican,4.7,765.9,2023,4,April,Tuesday,2,14,False,Spring,Large
323,2023-10-04,2084,User_2084,Chennai,Gold,168,Ruchi Foods Family Restaurant,Indian,3.7,548.43,2023,10,October,Wednesday,4,40,False,Fall,Medium
324,2023-03-07,2742,User_2742,Hyderabad,Gold,163,Spice Delights Multicuisine,Italian,4.2,968.8,2023,3,March,Tuesday,1,10,False,Spring,Extra Large
325,2023-03-28,223,User_223,Chennai,Gold,39,Ruchi Delights South Indian,Indian,4.8,817.89,2023,3,March,Tuesday,1,13,False,Spring,Large
326,2023-10-09,48,User_48,Chennai,Gold,279,Sri Tiffins Andhra,,,1039.9,2023,10,October,Monday,4,41,False,Fall,Extra Large
327,2023-09-20,413,User_413,Pune,Gold,171,Ruchi Mess Non-Veg,Mexican,3.6,396.63,2023,9,September,Wednesday,3,38,False,Fall,Medium
328,2023-12-30,1019,User_1019,Hyderabad,Gold,254,Ruchi Dhaba Chinese,Indian,4.7,1425.43,2023,12,December,Saturday,4,52,True,Winter,Extra Large
329,2023-03-15,1573,User_1573,Chennai,Gold,17,Udupi Delights Non-Veg,Indian,4.6,654.51,2023,3,March,Wednesday,1,11,False,Spring,Large
330,2023-07-30,1588,User_1588,Hyderabad,Gold,194,New Dhaba Family Restaurant,Chinese,3.8,1415.25,2023,7,July,Sunday,3,30,True,Summer,Extra Large
331,2023-11-08,1679,User_1679,Pune,Gold,6,Ruchi Restaurant South Indian,Chinese,4.8,1058.26,2023,11,November,Wednesday,4,45,False,Fall,Extra Large
